Jour,Product_ID,Stock,Consommation,Reapprovisionnement
2025-01-18,P022,329,27,12
2025-01-18,P023,42,13,0
2025-01-18,P024,156,30,81
2025-01-18,P025,319,34,0
2025-01-18,P026,68,26,0
2025-01-18,P027,435,10,54
2025-01-18,P028,314,19,82
2025-01-18,P029,172,23,0
2025-01-18,P030,25,11,93
2025-01-18,P031,90,48,0
2025-01-18,P032,63,29,0
2025-01-18,P033,325,9,0
2025-01-18,P034,37,30,0
2025-01-18,P035,185,30,0
2025-01-18,P036,350,23,0
2025-01-18,P037,439,27,45
2025-01-18,P038,439,11,0
2025-01-18,P039,396,32,0
2025-01-18,P040,67,9,59
2025-01-18,P041,384,11,0
2025-01-18,P042,415,5,0
2025-01-18,P043,271,42,0
2025-01-18,P044,27,22,0
2025-01-18,P045,157,20,71
2025-01-18,P046,130,39,0
2025-01-18,P047,108,44,97
2025-01-18,P048,190,5,0
2025-01-18,P049,379,4,43
2025-01-18,P050,347,15,36
2025-01-19,P001,388,13,27
2025-01-19,P002,164,11,0
2025-01-19,P003,158,36,0
2025-01-19,P004,486,16,0
2025-01-19,P005,48,36,0
2025-01-19,P006,329,17,0
2025-01-19,P007,465,34,0
2025-01-19,P008,80,10,24
2025-01-19,P009,57,40,33
2025-01-19,P010,258,11,0
2025-01-19,P011,117,45,43
2025-01-19,P012,101,50,0
2025-01-19,P013,345,13,0
2025-01-19,P014,464,3,0
2025-01-19,P015,342,14,15
2025-01-19,P016,241,35,0
2025-01-19,P017,329,46,0
2025-01-19,P018,40,31,0
2025-01-19,P019,212,39,0
2025-01-19,P020,382,14,47
2025-01-19,P021,153,33,0
2025-01-19,P022,481,4,0
2025-01-19,P023,130,46,21
2025-01-19,P024,401,14,0
2025-01-19,P025,190,24,19
2025-01-19,P026,277,24,0
2025-01-19,P027,197,34,0
2025-01-19,P028,262,27,0
2025-01-19,P029,400,37,0
2025-01-19,P030,391,10,0
2025-01-19,P031,360,35,0
2025-01-19,P032,290,1,0
2025-01-19,P033,172,6,19
2025-01-19,P034,211,7,0
2025-01-19,P035,251,43,0
2025-01-19,P036,463,0,69
2025-01-19,P037,479,29,0
2025-01-19,P038,141,24,32
2025-01-19,P039,57,21,0
2025-01-19,P040,451,43,13
2025-01-19,P041,277,0,70
2025-01-19,P042,443,23,62
2025-01-19,P043,408,27,51
2025-01-19,P044,455,0,0
2025-01-19,P045,23,3,0
2025-01-19,P046,261,6,37
2025-01-19,P047,279,38,0
2025-01-19,P048,145,28,0
2025-01-19,P049,306,15,0
2025-01-19,P050,169,38,0
2025-01-20,P001,295,20,0
2025-01-20,P002,127,2,60
2025-01-20,P003,213,10,23
2025-01-20,P004,58,22,0
2025-01-20,P005,162,18,0
2025-01-20,P006,35,30,0
2025-01-20,P007,429,28,0
2025-01-20,P008,455,26,0
2025-01-20,P009,152,35,0
2025-01-20,P010,382,43,0
2025-01-20,P011,184,4,0
2025-01-20,P012,338,29,29
2025-01-20,P013,415,19,38
2025-01-20,P014,376,25,56
2025-01-20,P015,202,15,0
2025-01-20,P016,372,35,0
2025-01-20,P017,356,44,0
2025-01-20,P018,350,19,0
2025-01-20,P019,58,24,0
2025-01-20,P020,120,3,0
2025-01-20,P021,230,25,0
2025-01-20,P022,113,1,82
2025-01-20,P023,434,16,0
2025-01-20,P024,332,19,94
2025-01-20,P025,20,8,0
2025-01-20,P026,391,47,0
2025-01-20,P027,429,35,0
2025-01-20,P028,272,50,0
2025-01-20,P029,58,33,0
2025-01-20,P030,71,26,90
2025-01-20,P031,267,9,58
2025-01-20,P032,460,20,0
2025-01-20,P033,41,33,0
2025-01-20,P034,231,28,0
2025-01-20,P035,87,48,0
2025-01-20,P036,373,32,0
2025-01-20,P037,479,21,0
2025-01-20,P038,452,41,0
2025-01-20,P039,424,28,0
2025-01-20,P040,317,28,15
2025-01-20,P041,315,28,0
2025-01-20,P042,159,37,0
2025-01-20,P043,500,40,55
2025-01-20,P044,160,8,0
2025-01-20,P045,470,2,21
2025-01-20,P046,234,21,0
2025-01-20,P047,145,43,0
2025-01-20,P048,490,42,0
2025-01-20,P049,390,7,0
2025-01-20,P050,354,5,0
2025-01-21,P001,421,8,0
2025-01-21,P002,330,16,0
2025-01-21,P003,194,6,0
2025-01-21,P004,471,16,0
2025-01-21,P005,110,38,0
2025-01-21,P006,230,9,0
2025-01-21,P007,145,16,0
2025-01-21,P008,432,46,43
2025-01-21,P009,282,43,0
2025-01-21,P010,431,3,0
2025-01-21,P011,477,10,89
2025-01-21,P012,154,11,0
2025-01-21,P013,317,33,0
2025-01-21,P014,32,21,0
2025-01-21,P015,57,42,0
2025-01-21,P016,98,0,0
2025-01-21,P017,395,32,98
2025-01-21,P018,499,27,0
2025-01-21,P019,266,11,0
2025-01-21,P020,326,8,0
2025-01-21,P021,245,19,0
2025-01-21,P022,209,14,0
2025-01-21,P023,361,13,74
2025-01-21,P024,82,16,94
2025-01-21,P025,412,2,0
2025-01-21,P026,264,7,0
2025-01-21,P027,167,27,98
2025-01-21,P028,194,14,0
2025-01-21,P029,408,42,0
2025-01-21,P030,174,16,59
2025-01-21,P031,206,47,26
2025-01-21,P032,22,4,0
2025-01-21,P033,376,39,0
2025-01-21,P034,361,36,0
2025-01-21,P035,173,18,0
2025-01-21,P036,190,24,0
2025-01-21,P037,305,23,0
2025-01-21,P038,253,17,0
2025-01-21,P039,222,23,0
2025-01-21,P040,186,31,76
2025-01-21,P041,153,37,0
2025-01-21,P042,358,9,30
2025-01-21,P043,56,5,0
2025-01-21,P044,236,6,0
2025-01-21,P045,61,11,0
2025-01-21,P046,369,3,0
2025-01-21,P047,481,48,0
2025-01-21,P048,68,6,0
2025-01-21,P049,310,23,0
2025-01-21,P050,184,14,0
2025-01-22,P001,378,9,50
2025-01-22,P002,397,43,0
2025-01-22,P003,165,10,0
2025-01-22,P004,160,18,0
2025-01-22,P005,60,19,0
2025-01-22,P006,164,49,0
2025-01-22,P007,145,37,96
2025-01-22,P008,420,49,6
2025-01-22,P009,167,45,4
2025-01-22,P010,41,14,0
2025-01-22,P011,238,20,40
2025-01-22,P012,289,37,0
2025-01-22,P013,412,15,0
2025-01-22,P014,489,2,0
2025-01-22,P015,292,21,64
2025-01-22,P016,257,29,0
2025-01-22,P017,191,43,2
2025-01-22,P018,34,7,81
2025-01-22,P019,301,18,90
2025-01-22,P020,484,43,0
2025-01-22,P021,99,39,18
2025-01-22,P022,322,14,0
2025-01-22,P023,419,44,0
2025-01-22,P024,443,4,0
2025-01-22,P025,320,5,79
2025-01-22,P026,101,49,0
2025-01-22,P027,141,33,0
2025-01-22,P028,94,37,0
2025-01-22,P029,377,28,10
2025-01-22,P030,97,44,0
2025-01-22,P031,88,27,69
2025-01-22,P032,416,27,0
2025-01-22,P033,463,36,0
2025-01-22,P034,63,34,0
2025-01-22,P035,223,49,0
2025-01-22,P036,198,41,0
2025-01-22,P037,149,28,0
2025-01-22,P038,79,6,0
2025-01-22,P039,196,12,6
2025-01-22,P040,261,24,0
2025-01-22,P041,368,9,0
2025-01-22,P042,218,35,93
2025-01-22,P043,205,24,0
2025-01-22,P044,115,11,64
2025-01-22,P045,82,27,0
2025-01-22,P046,280,27,0
2025-01-22,P047,97,10,0
2025-01-22,P048,286,23,0
2025-01-22,P049,305,2,0
2025-01-22,P050,315,3,0
2025-01-23,P001,184,30,0
2025-01-23,P002,83,27,45
2025-01-23,P003,381,44,0
2025-01-23,P004,107,11,0
2025-01-23,P005,329,46,0
2025-01-23,P006,286,17,0
2025-01-23,P007,39,25,45
2025-01-23,P008,191,40,0
2025-01-23,P009,222,11,0
2025-01-23,P010,382,25,0
2025-01-23,P011,23,7,0
2025-01-23,P012,77,4,0
2025-01-23,P013,21,19,0
2025-01-23,P014,450,0,0
2025-01-23,P015,218,33,0
2025-01-23,P016,70,17,88
2025-01-23,P017,174,23,0
2025-01-23,P018,159,38,54
2025-01-23,P019,86,46,89
2025-01-23,P020,305,20,0
2025-01-23,P021,413,16,39
2025-01-23,P022,377,12,0
2025-01-23,P023,65,33,0
2025-01-23,P024,83,5,51
2025-01-23,P025,382,38,16
2025-01-23,P026,99,28,0
2025-01-23,P027,289,47,0
2025-01-23,P028,403,20,2
2025-01-23,P029,343,50,0
2025-01-23,P030,375,12,45
2025-01-23,P031,412,21,0
2025-01-23,P032,20,12,0
2025-01-23,P033,125,6,0
2025-01-23,P034,444,50,0
2025-01-23,P035,421,18,0
2025-01-23,P036,218,18,40
2025-01-23,P037,319,13,0
2025-01-23,P038,165,15,0
2025-01-23,P039,121,41,32
2025-01-23,P040,267,49,0
2025-01-23,P041,86,35,0
2025-01-23,P042,288,37,50
2025-01-23,P043,432,27,0
2025-01-23,P044,213,39,0
2025-01-23,P045,416,20,0
2025-01-23,P046,222,46,0
2025-01-23,P047,309,13,62
2025-01-23,P048,441,23,0
2025-01-23,P049,334,46,0
2025-01-23,P050,155,44,0
2025-01-24,P001,193,12,0
2025-01-24,P002,130,30,0
2025-01-24,P003,64,44,0
2025-01-24,P004,191,16,0
2025-01-24,P005,315,1,0
2025-01-24,P006,401,26,0
2025-01-24,P007,370,38,0
2025-01-24,P008,201,7,0
2025-01-24,P009,350,41,0
2025-01-24,P010,369,17,0
2025-01-24,P011,367,3,0
2025-01-24,P012,407,34,0
2025-01-24,P013,369,14,0
2025-01-24,P014,442,49,0
2025-01-24,P015,343,49,0
2025-01-24,P016,30,1,0
2025-01-24,P017,221,37,0
2025-01-24,P018,74,26,0
2025-01-24,P019,235,19,0
2025-01-24,P020,385,7,0
2025-01-24,P021,320,45,0
2025-01-24,P022,442,15,0
2025-01-24,P023,327,1,0
2025-01-24,P024,492,31,0
2025-01-24,P025,385,28,0
2025-01-24,P026,51,26,0
2025-01-24,P027,297,11,0
2025-01-24,P028,288,16,0
2025-01-24,P029,85,48,66
2025-01-24,P030,213,5,0
2025-01-24,P031,154,47,0
2025-01-24,P032,388,6,0
2025-01-24,P033,238,43,0
2025-01-24,P034,274,44,39
2025-01-24,P035,460,22,34
2025-01-24,P036,57,5,38
2025-01-24,P037,363,35,67
2025-01-24,P038,287,30,0
2025-01-24,P039,306,43,0
2025-01-24,P040,236,27,0
2025-01-24,P041,112,42,32
2025-01-24,P042,456,45,0
2025-01-24,P043,275,24,0
2025-01-24,P044,110,27,76
2025-01-24,P045,56,27,0
2025-01-24,P046,167,24,0
2025-01-24,P047,316,36,40
2025-01-24,P048,373,23,12
2025-01-24,P049,170,5,0
2025-01-24,P050,325,11,28
2025-01-25,P001,171,12,10
2025-01-25,P002,135,43,96
2025-01-25,P003,471,44,29
2025-01-25,P004,93,44,0
2025-01-25,P005,250,43,0
2025-01-25,P006,380,11,0
2025-01-25,P007,241,23,66
2025-01-25,P008,144,5,20
2025-01-25,P009,249,44,0
2025-01-25,P010,30,1,0
2025-01-25,P011,499,10,0
2025-01-25,P012,181,40,0
2025-01-25,P013,74,3,0
2025-01-25,P014,203,48,37
2025-01-25,P015,350,39,0
2025-01-25,P016,165,25,0
2025-01-25,P017,284,12,0
2025-01-25,P018,426,42,0
2025-01-25,P019,372,15,35
2025-01-25,P020,310,43,0
2025-01-25,P021,459,42,94
2025-01-25,P022,436,19,0
2025-01-25,P023,45,26,6
2025-01-25,P024,159,44,0
2025-01-25,P025,303,1,42
2025-01-25,P026,138,45,0
2025-01-25,P027,205,20,0
2025-01-25,P028,165,1,0
2025-01-25,P029,327,19,21
2025-01-25,P030,202,36,0
2025-01-25,P031,314,22,0
2025-01-25,P032,233,12,0
2025-01-25,P033,278,32,41
2025-01-25,P034,52,8,0
2025-01-25,P035,455,19,0
2025-01-25,P036,196,2,97
2025-01-25,P037,79,32,0
2025-01-25,P038,74,19,0
2025-01-25,P039,49,28,0
2025-01-25,P040,214,1,0
2025-01-25,P041,69,40,0
2025-01-25,P042,111,4,63
2025-01-25,P043,308,4,94
2025-01-25,P044,156,50,0
2025-01-25,P045,308,15,0
2025-01-25,P046,170,12,30
2025-01-25,P047,498,12,0
2025-01-25,P048,165,22,0
2025-01-25,P049,117,34,0
2025-01-25,P050,275,5,73
2025-01-26,P001,374,10,80
2025-01-26,P002,341,5,0
2025-01-26,P003,68,42,0
2025-01-26,P004,74,43,0
2025-01-26,P005,241,20,0
2025-01-26,P006,41,8,0
2025-01-26,P007,52,9,0
2025-01-26,P008,85,29,0
2025-01-26,P009,107,3,0
2025-01-26,P010,391,25,0
2025-01-26,P011,355,24,0
2025-01-26,P012,76,24,0
2025-01-26,P013,20,11,0
2025-01-26,P014,25,22,0
2025-01-26,P015,292,31,35
2025-01-26,P016,115,12,0
2025-01-26,P017,423,27,95
2025-01-26,P018,154,31,0
2025-01-26,P019,259,50,0
2025-01-26,P020,394,12,61
2025-01-26,P021,236,27,0
2025-01-26,P022,458,35,0
2025-01-26,P023,372,7,0
2025-01-26,P024,210,33,0
2025-01-26,P025,471,31,0
2025-01-26,P026,298,18,0
2025-01-26,P027,226,17,0
2025-01-26,P028,367,3,0
2025-01-26,P029,213,20,21
2025-01-26,P030,258,9,14
2025-01-26,P031,230,13,0
2025-01-26,P032,329,6,0
2025-01-26,P033,367,25,0
2025-01-26,P034,195,7,0
2025-01-26,P035,36,35,0
2025-01-26,P036,260,4,48
2025-01-26,P037,223,38,0
2025-01-26,P038,489,34,31
2025-01-26,P039,149,7,75
2025-01-26,P040,81,37,22
2025-01-26,P041,458,1,0
2025-01-26,P042,71,45,0
2025-01-26,P043,391,7,0
2025-01-26,P044,436,7,0
2025-01-26,P045,145,0,0
2025-01-26,P046,48,2,0
2025-01-26,P047,51,2,51
2025-01-26,P048,154,8,0
2025-01-26,P049,488,7,83
2025-01-26,P050,194,21,0
2025-01-27,P001,27,18,0
2025-01-27,P002,391,15,0
2025-01-27,P003,440,16,1
2025-01-27,P004,289,47,0
2025-01-27,P005,365,14,74
2025-01-27,P006,465,30,48
2025-01-27,P007,214,24,0
2025-01-27,P008,424,25,0
2025-01-27,P009,94,50,14
2025-01-27,P010,234,42,0
2025-01-27,P011,488,14,0
2025-01-27,P012,498,16,0
2025-01-27,P013,248,48,84
2025-01-27,P014,278,38,0
2025-01-27,P015,344,50,0
2025-01-27,P016,183,40,0
2025-01-27,P017,314,11,0
2025-01-27,P018,251,40,2
2025-01-27,P019,172,24,35
2025-01-27,P020,311,15,0
2025-01-27,P021,298,7,0
2025-01-27,P022,111,2,0
2025-01-27,P023,313,17,0
2025-01-27,P024,163,15,0
2025-01-27,P025,205,46,0
2025-01-27,P026,216,33,55
2025-01-27,P027,161,48,0
2025-01-27,P028,410,36,9
2025-01-27,P029,275,17,0
2025-01-27,P030,419,1,0
2025-01-27,P031,83,45,0
2025-01-27,P032,378,5,55
2025-01-27,P033,270,13,89
2025-01-27,P034,492,35,0
2025-01-27,P035,225,23,0
2025-01-27,P036,492,28,0
2025-01-27,P037,177,20,0
2025-01-27,P038,495,40,0
2025-01-27,P039,381,50,0
2025-01-27,P040,46,28,0
2025-01-27,P041,272,36,0
2025-01-27,P042,64,6,0
2025-01-27,P043,472,9,0
2025-01-27,P044,302,12,0
2025-01-27,P045,477,40,0
2025-01-27,P046,389,24,0
2025-01-27,P047,487,45,66
2025-01-27,P048,165,30,71
2025-01-27,P049,135,9,2
2025-01-27,P050,448,38,50
2025-01-28,P001,49,24,0
2025-01-28,P002,388,37,0
2025-01-28,P003,274,30,0
2025-01-28,P004,331,3,18
2025-01-28,P005,412,43,0
2025-01-28,P006,365,49,43
2025-01-28,P007,282,36,0
2025-01-28,P008,26,26,0
2025-01-28,P009,457,18,0
2025-01-28,P010,92,16,83
2025-01-28,P011,307,4,0
2025-01-28,P012,191,47,0
2025-01-28,P013,72,23,65
2025-01-28,P014,38,37,0
2025-01-28,P015,423,8,84
2025-01-28,P016,262,33,0
2025-01-28,P017,268,17,0
2025-01-28,P018,249,13,0
2025-01-28,P019,448,49,0
2025-01-28,P020,122,34,0
2025-01-28,P021,64,40,0
2025-01-28,P022,100,16,0
2025-01-28,P023,296,12,0
2025-01-28,P024,461,44,49
2025-01-28,P025,382,0,0
2025-01-28,P026,280,14,0
2025-01-28,P027,37,35,0
2025-01-28,P028,421,50,0
2025-01-28,P029,107,1,0
2025-01-28,P030,48,48,0
2025-01-28,P031,358,50,0
2025-01-28,P032,169,25,0
2025-01-28,P033,236,2,0
2025-01-28,P034,231,42,0
2025-01-28,P035,72,10,14
2025-01-28,P036,423,18,0
2025-01-28,P037,330,26,0
2025-01-28,P038,90,45,32
2025-01-28,P039,378,11,0
2025-01-28,P040,81,45,0
2025-01-28,P041,105,45,0
2025-01-28,P042,383,42,94
2025-01-28,P043,127,7,58
2025-01-28,P044,393,30,0
2025-01-28,P045,390,35,65
2025-01-28,P046,382,39,0
2025-01-28,P047,405,34,0
2025-01-28,P048,500,12,0
2025-01-28,P049,406,29,0
2025-01-28,P050,291,41,0
2025-01-29,P001,151,45,46
2025-01-29,P002,459,35,0
2025-01-29,P003,397,48,0
2025-01-29,P004,375,23,0
2025-01-29,P005,193,30,0
2025-01-29,P006,184,13,0
2025-01-29,P007,185,44,36
2025-01-29,P008,227,27,26
2025-01-29,P009,21,20,0
2025-01-29,P010,477,42,69
2025-01-29,P011,151,6,0
2025-01-29,P012,409,15,0
2025-01-29,P013,304,38,0
2025-01-29,P014,276,7,0
2025-01-29,P015,328,6,78
2025-01-29,P016,37,14,24
2025-01-29,P017,269,6,93
2025-01-29,P018,278,7,0
2025-01-29,P019,235,4,0
2025-01-29,P020,311,50,0
2025-01-29,P021,495,30,1
2025-01-29,P022,332,48,59
2025-01-29,P023,182,37,0
2025-01-29,P024,149,11,0
2025-01-29,P025,368,26,70
2025-01-29,P026,310,47,0
2025-01-29,P027,267,3,0
2025-01-29,P028,119,27,0
2025-01-29,P029,393,49,0
2025-01-29,P030,245,28,55
2025-01-29,P031,451,35,0
2025-01-29,P032,229,18,51
2025-01-29,P033,308,20,48
2025-01-29,P034,345,4,0
2025-01-29,P035,349,29,0
2025-01-29,P036,71,31,0
2025-01-29,P037,391,3,0
2025-01-29,P038,23,7,1
2025-01-29,P039,420,25,0
2025-01-29,P040,233,9,0
2025-01-29,P041,73,20,0
2025-01-29,P042,286,32,86
2025-01-29,P043,217,10,50
2025-01-29,P044,379,4,0
2025-01-29,P045,155,34,66
2025-01-29,P046,167,34,0
2025-01-29,P047,441,45,0
2025-01-29,P048,484,14,0
2025-01-29,P049,202,1,91
2025-01-29,P050,159,43,0
2025-01-30,P001,223,49,0
2025-01-30,P002,26,24,0
2025-01-30,P003,211,20,17
2025-01-30,P004,160,30,42
2025-01-30,P005,148,9,28
2025-01-30,P006,255,19,89
2025-01-30,P007,237,2,0
2025-01-30,P008,82,46,0
2025-01-30,P009,391,16,0
2025-01-30,P010,180,19,0
2025-01-30,P011,232,38,0
2025-01-30,P012,387,25,0
2025-01-30,P013,56,6,0
2025-01-30,P014,343,41,0
2025-01-30,P015,415,20,43
2025-01-30,P016,437,25,74
2025-01-30,P017,42,14,0
2025-01-30,P018,218,23,0
2025-01-30,P019,310,43,0
2025-01-30,P020,61,30,0
2025-01-30,P021,415,22,0
2025-01-30,P022,359,43,0
2025-01-30,P023,240,11,15
2025-01-30,P024,386,33,1
2025-01-30,P025,261,18,94
2025-01-30,P026,206,36,62
2025-01-30,P027,363,23,0
2025-01-30,P028,439,35,0
2025-01-30,P029,90,27,0
2025-01-30,P030,201,16,0
2025-01-30,P031,477,17,0
2025-01-30,P032,222,19,0
2025-01-30,P033,76,33,0
2025-01-30,P034,105,3,27
2025-01-30,P035,341,35,0
2025-01-30,P036,245,6,0
2025-01-30,P037,479,44,43
2025-01-30,P038,183,30,0
2025-01-30,P039,458,25,52
2025-01-30,P040,338,24,0
2025-01-30,P041,139,25,0
2025-01-30,P042,456,17,0
2025-01-30,P043,83,9,0
2025-01-30,P044,178,12,0
2025-01-30,P045,166,36,0
2025-01-30,P046,55,13,97
2025-01-30,P047,68,42,0
2025-01-30,P048,293,32,0
2025-01-30,P049,426,24,0
2025-01-30,P050,446,17,0
2025-01-31,P001,167,8,0
2025-01-31,P002,193,15,0
2025-01-31,P003,28,16,0
2025-01-31,P004,322,8,67
2025-01-31,P005,20,20,0
2025-01-31,P006,146,26,0
2025-01-31,P007,98,30,42
2025-01-31,P008,41,29,0
2025-01-31,P009,294,43,0
2025-01-31,P010,143,44,0
2025-01-31,P011,143,44,7
2025-01-31,P012,257,9,84
2025-01-31,P013,358,45,62
2025-01-31,P014,300,1,0
2025-01-31,P015,372,15,0
2025-01-31,P016,30,19,46
2025-01-31,P017,157,2,0
2025-01-31,P018,361,40,91
2025-01-31,P019,250,21,0
2025-01-31,P020,365,0,88
2025-01-31,P021,351,9,99
2025-01-31,P022,128,30,0
2025-01-31,P023,114,30,0
2025-01-31,P024,108,5,88
2025-01-31,P025,224,44,15
2025-01-31,P026,41,28,96
2025-01-31,P027,109,47,0
2025-01-31,P028,214,36,0
2025-01-31,P029,107,42,0
2025-01-31,P030,305,21,0
2025-01-31,P031,202,49,0
2025-01-31,P032,387,2,24
2025-01-31,P033,190,3,0
2025-01-31,P034,438,26,0
2025-01-31,P035,107,35,0
2025-01-31,P036,418,44,0
2025-01-31,P037,419,7,0
2025-01-31,P038,478,41,0
2025-01-31,P039,92,42,55
2025-01-31,P040,31,8,0
2025-01-31,P041,217,4,0
2025-01-31,P042,423,31,0
2025-01-31,P043,379,11,0
2025-01-31,P044,113,0,0
2025-01-31,P045,206,10,36
2025-01-31,P046,343,47,0
2025-01-31,P047,408,16,0
2025-01-31,P048,351,34,0
2025-01-31,P049,393,17,0
2025-01-31,P050,135,24,0
2025-02-01,P001,393,0,97
2025-02-01,P002,410,40,69
2025-02-01,P003,325,20,0
2025-02-01,P004,167,50,73
2025-02-01,P005,279,12,0
2025-02-01,P006,423,17,0
2025-02-01,P007,132,15,0
2025-02-01,P008,392,39,0
2025-02-01,P009,375,16,17
2025-02-01,P010,476,41,0
2025-02-01,P011,117,44,0
2025-02-01,P012,175,28,0
2025-02-01,P013,138,24,0
2025-02-01,P014,120,38,0
2025-02-01,P015,382,22,0
2025-02-01,P016,435,32,0
2025-02-01,P017,423,40,0
2025-02-01,P018,124,10,0
2025-02-01,P019,32,30,0
2025-02-01,P020,235,42,81
2025-02-01,P021,242,14,68
2025-02-01,P022,369,35,86
2025-02-01,P023,185,34,0
2025-02-01,P024,277,9,63
2025-02-01,P025,351,13,0
2025-02-01,P026,312,33,0
2025-02-01,P027,433,47,10
2025-02-01,P028,463,11,0
2025-02-01,P029,206,29,33
2025-02-01,P030,228,47,0
2025-02-01,P031,206,18,96
2025-02-01,P032,154,33,0
2025-02-01,P033,128,13,0
2025-02-01,P034,68,33,0
2025-02-01,P035,272,41,0
2025-02-01,P036,328,16,80
2025-02-01,P037,122,41,31
2025-02-01,P038,219,19,0
2025-02-01,P039,404,32,86
2025-02-01,P040,209,7,0
2025-02-01,P041,320,17,0
2025-02-01,P042,59,28,0
2025-02-01,P043,443,17,30
2025-02-01,P044,197,44,0
2025-02-01,P045,437,10,0
2025-02-01,P046,179,24,0
2025-02-01,P047,341,0,33
2025-02-01,P048,248,3,0
2025-02-01,P049,447,3,0
2025-02-01,P050,189,15,0
2025-02-02,P001,407,30,0
2025-02-02,P002,428,40,0
2025-02-02,P003,291,48,22
2025-02-02,P004,278,7,15
2025-02-02,P005,384,14,0
2025-02-02,P006,52,6,0
2025-02-02,P007,134,15,20
2025-02-02,P008,377,34,0
2025-02-02,P009,232,12,0
2025-02-02,P010,468,18,83
2025-02-02,P011,64,37,0
2025-02-02,P012,213,11,0
2025-02-02,P013,403,43,23
2025-02-02,P014,42,13,0
2025-02-02,P015,274,2,0
2025-02-02,P016,225,46,78
2025-02-02,P017,353,14,0
2025-02-02,P018,50,13,66
2025-02-02,P019,143,28,0
2025-02-02,P020,48,35,0
2025-02-02,P021,387,35,0
2025-02-02,P022,381,9,0
2025-02-02,P023,217,3,0
2025-02-02,P024,333,15,0
2025-02-02,P025,292,35,0
2025-02-02,P026,89,39,0
2025-02-02,P027,273,32,11
2025-02-02,P028,286,23,0
2025-02-02,P029,79,30,0
2025-02-02,P030,171,15,76
2025-02-02,P031,287,49,0
2025-02-02,P032,283,6,33
2025-02-02,P033,277,48,16
2025-02-02,P034,137,4,0
2025-02-02,P035,41,41,0
2025-02-02,P036,119,42,43
2025-02-02,P037,450,6,0
2025-02-02,P038,249,18,14
2025-02-02,P039,126,35,0
2025-02-02,P040,409,18,0
2025-02-02,P041,359,49,62
2025-02-02,P042,256,29,0
2025-02-02,P043,436,0,0
2025-02-02,P044,458,28,0
2025-02-02,P045,31,21,0
2025-02-02,P046,434,44,40
2025-02-02,P047,226,45,0
2025-02-02,P048,465,47,0
2025-02-02,P049,329,2,0
2025-02-02,P050,437,15,0
2025-02-03,P001,70,31,0
2025-02-03,P002,195,29,0
2025-02-03,P003,145,27,0
2025-02-03,P004,132,49,0
2025-02-03,P005,142,38,0
2025-02-03,P006,288,3,0
2025-02-03,P007,270,9,0
2025-02-03,P008,400,38,0
2025-02-03,P009,355,36,0
2025-02-03,P010,317,22,0
2025-02-03,P011,37,0,22
2025-02-03,P012,218,37,0
2025-02-03,P013,495,45,54
2025-02-03,P014,228,26,0
2025-02-03,P015,271,39,0
2025-02-03,P016,394,33,88
2025-02-03,P017,353,50,0
2025-02-03,P018,456,16,39
2025-02-03,P019,438,13,0
2025-02-03,P020,348,15,0
2025-02-03,P021,41,21,0
2025-02-03,P022,293,44,28
2025-02-03,P023,384,14,17
2025-02-03,P024,361,4,0
2025-02-03,P025,163,25,0
2025-02-03,P026,228,13,0
2025-02-03,P027,262,32,0
2025-02-03,P028,89,18,25
2025-02-03,P029,130,14,85
2025-02-03,P030,374,34,60
2025-02-03,P031,290,42,89
2025-02-03,P032,291,22,0
2025-02-03,P033,295,20,84
2025-02-03,P034,146,49,50
2025-02-03,P035,392,41,0
2025-02-03,P036,470,13,17
2025-02-03,P037,177,4,0
2025-02-03,P038,364,27,0
2025-02-03,P039,185,15,0
2025-02-03,P040,79,17,0
2025-02-03,P041,500,8,0
2025-02-03,P042,191,9,0
2025-02-03,P043,396,44,0
2025-02-03,P044,410,50,0
2025-02-03,P045,59,45,0
2025-02-03,P046,475,4,0
2025-02-03,P047,123,3,11
2025-02-03,P048,342,37,0
2025-02-03,P049,372,29,91
2025-02-03,P050,390,5,0
2025-02-04,P001,151,11,0
2025-02-04,P002,215,5,0
2025-02-04,P003,275,21,63
2025-02-04,P004,364,15,40
2025-02-04,P005,67,2,0
2025-02-04,P006,412,20,0
2025-02-04,P007,345,21,0
2025-02-04,P008,181,38,0
2025-02-04,P009,186,31,83
2025-02-04,P010,100,20,0
2025-02-04,P011,323,50,0
2025-02-04,P012,184,24,0
2025-02-04,P013,163,2,0
2025-02-04,P014,317,16,0
2025-02-04,P015,339,48,0
2025-02-04,P016,378,42,0
2025-02-04,P017,112,10,92
2025-02-04,P018,267,33,0
2025-02-04,P019,327,5,0
2025-02-04,P020,155,17,91
2025-02-04,P021,157,27,0
2025-02-04,P022,128,18,0
2025-02-04,P023,36,5,0
2025-02-04,P024,442,20,100
2025-02-04,P025,375,14,0
2025-02-04,P026,237,7,0
2025-02-04,P027,58,37,0
2025-02-04,P028,272,3,0
2025-02-04,P029,219,20,36
2025-02-04,P030,179,31,0
2025-02-04,P031,287,47,0
2025-02-04,P032,358,2,0
2025-02-04,P033,72,12,42
2025-02-04,P034,352,23,0
2025-02-04,P035,271,14,0
2025-02-04,P036,162,18,2
2025-02-04,P037,115,24,0
2025-02-04,P038,318,2,0
2025-02-04,P039,179,4,0
2025-02-04,P040,238,27,8
2025-02-04,P041,446,17,0
2025-02-04,P042,145,36,0
2025-02-04,P043,333,8,42
2025-02-04,P044,189,38,0
